file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military
israel-gaza palestinian prime minister calls for immediate ceasefire - bbc news_output.json,b8JUUNhFnXI,20231025,2725,0,27,16,14,6,0,1,3,3,26,10,23,7,2,2,0,0,1,11,5,8,5,0,3,0,0,4,0,7,1,1,0,0,2,4,1,0,1,0,2,11,1,0,1,0,0,1,0,3,0,2,0,0,1,1,0,8,3,3,0,0,3,1,9,0,0,1,0,1,1
israel-gaza rafah crossing to egypt expected to open - bbc news_output.json,YGql4p2GmcY,20231101,1223,0,5,14,1,1,0,0,7,2,0,0,0,5,2,0,5,0,0,1,0,0,1,0,2,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
israel-gaza south africa calls for immediate halt to israel's rafah operation  bbc news_output.json,VRS45brRPP4,20240516,1496,4,27,18,0,0,0,0,2,2,18,0,8,1,3,1,8,0,2,5,0,4,6,0,1,0,0,0,0,0,0,0,0,18,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,2,4,0,0,0,0,0,0,1,0
israel-gaza the devastating effect of war on gaza’s children – bbc news_output.json,NYzcRfegGaE,20231106,210,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-gaza two more hostages released by hamas - bbc news_output.json,1ps-nFB_k1A,20231024,1539,0,6,8,6,1,2,0,1,3,2,0,1,9,0,0,2,0,2,0,0,8,2,5,1,6,0,0,0,0,0,1,1,0,1,2,0,0,1,0,9,16,0,0,0,0,0,4,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,3,0,0,0,0,0,1,1
"israel-gaza uk arms sales to israel should end, say legal experts  bbc news_output.json",c0wRCdHzJi0,20240404,1466,4,9,2,0,1,0,0,2,4,0,4,1,1,2,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
"israel-gaza war 'closer than we've ever been' to ceasefire deal, says joe biden  bbc news_output.json",BM4L2wygWEE,20240816,2006,0,9,6,12,6,4,0,0,0,0,2,4,8,0,8,0,6,0,0,6,9,3,3,0,0,0,0,0,3,3,0,3,0,0,0,0,2,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
israel-gaza war former israeli prime minister criticises israel’s security failings  bbc newsnight_output.json,t6iVwaeS_w4,20231120,854,0,5,6,1,0,0,0,0,2,4,0,1,1,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-gaza war hamas reports 241 killed in gaza inside 24 hours  bbc news_output.json,ua4VvFomzhE,20231227,814,0,3,9,7,5,0,0,0,3,6,0,6,8,0,4,0,0,3,0,0,2,4,0,0,0,1,0,0,4,5,0,0,0,0,0,0,4,1,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
israel-gaza war how a family escaped to canada  bbc news_output.json,n7ej0MafY0s,20231221,830,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-gaza war idf says 24 soldiers killed in gaza in one day  bbc news_output.json,H5TN5B7cbgo,20240123,365,0,4,5,2,1,0,0,1,5,1,0,1,8,1,0,0,1,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
israel-gaza war summit in saudi arabia - bbc news_output.json,TFmkYheXQb8,20231111,935,0,2,8,2,1,2,0,2,1,0,0,3,3,3,3,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
israel-gaza war un chief calls israel's airstrikes in rafah an ‘unbearable escalation’  bbc news_output.json,1PkO4tUcUOk,20240430,2581,0,8,9,10,2,0,0,0,3,5,6,5,9,1,6,15,6,0,1,4,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,12,0,12,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,3,2,1,1,0,0,0,0,0
"israel-gaza war un security council backs ramping up gaza aid, but no ceasefire  bbc news_output.json",KlZpZVphLrc,20231222,844,0,3,7,1,1,0,0,6,1,1,0,3,1,6,6,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,5,0,0,0,0,0
israel-gaza war us calls for temporary ceasefire in un text  bbc news_output.json,xl_V_Ka_D0A,20240220,1084,0,12,2,3,1,0,0,0,1,4,0,5,4,1,2,5,2,0,1,2,2,0,0,2,0,0,0,0,1,1,0,1,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,2,0,0,0,0,0
israel-gaza war us expresses support for un aid resolution - bbc news_output.json,LDnDN1DwctE,20231222,1644,0,7,24,3,1,0,0,4,1,0,0,1,4,5,5,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,10,2,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,10,0,0,2,0,0,0,3,0
israel-gaza war west bank palestinian children arrested by israeli soldiers - bbc news_output.json,75UuArE1aW4,20231204,369,0,1,0,0,0,0,0,0,0,2,0,2,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-gaza world food programme stops deliveries to northern gaza  bbc news_output.json,aiHe9gGlX1M,20240221,1155,0,0,11,0,0,0,0,7,2,0,0,2,2,3,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2
israel-gaza world health organisation says al-shifa hospital is ‘nearly a cemetery’ - bbc news_output.json,G5oU8TgUwrY,20231114,930,0,13,9,4,0,0,0,1,0,0,0,1,2,2,4,0,0,17,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,0,0,1,0,1,1,0,0,0,0,0,1,0
israel-hamas war de-escalation talks at summit for peace - bbc news_output.json,19oLzl55iE8,20231021,1262,0,5,11,5,0,1,1,3,0,9,1,11,4,5,2,1,0,1,2,1,3,0,0,7,0,0,0,0,2,4,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,0,2,4,1,0,0,0,0,0,1,0
israel-hamas war rafah crossing opens to allow aid into gaza – bbc news_output.json,kRerY-fNcfI,20231021,600,0,2,16,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,2,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,1,0,0,0,0,0,0,2,0
israel-us netanyahu vows to reject any us sanctions on israeli army  bbc news_output.json,b6zPQutMlXA,20240422,1432,0,5,9,3,6,1,0,2,13,4,0,4,14,0,0,2,2,7,11,1,1,3,0,1,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,3,1,0,0,0,0,0,0,1,1,0,4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
israeli air strike kills 29 people at gaza camp for displaced  bbc news_output.json,YbXAVU4V1Ho,20240710,968,0,1,7,12,0,0,0,0,1,5,6,2,9,0,3,0,1,2,4,1,5,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
israeli air-strikes kill 25 in gaza & hamas fires rockets into israel - bbc news_output.json,jGUu2_WODaM,20140709,288,0,5,4,2,1,0,0,0,2,0,2,2,4,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
israeli army retrieves bodies of six hostages from gaza  bbc news_output.json,pA8sBeXEB80,20240820,648,0,4,4,4,0,0,0,0,1,0,0,0,3,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
israeli army says gaza city completely encircled - bbc news_output.json,1l6pg49aTms,20231102,1229,0,14,24,10,2,0,0,0,6,0,0,1,8,0,1,1,2,0,2,2,4,9,0,5,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,4
israeli commandos rescue hostage from tunnel in southern gaza  bbc news_output.json,gLz0rAvibRU,20240827,369,0,5,2,1,0,0,0,0,3,0,0,0,6,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
israeli court orders end to general strike with more protests planned  bbc news_output.json,6louzFtpT10,20240902,1459,0,9,4,10,2,0,0,0,1,0,0,0,7,0,0,1,1,1,0,4,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,3,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
israeli forces raid gaza city's al-shifa hospital  bbc news_output.json,vT6g7f1aCRg,20240318,1174,0,3,10,4,1,0,0,2,6,0,0,0,5,0,2,5,0,10,11,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,4
"israeli forces still fighting hamas militants in southern israel, says idf - bbc news_output.json",0uzu5Ym8t3w,20231009,1487,0,16,25,9,0,0,0,0,2,4,4,3,14,1,0,1,0,2,3,1,6,6,0,3,0,0,0,0,1,0,2,1,0,3,4,5,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,3,1,0,0,0,2,4,1,0,1,1,0,0,0,0,0,0,0,0
"israeli forces will move to lebanon border as rafah operation winds down, netanyahu says  bbc news_output.json",eOlJiuCyz6Y,20240624,1359,0,26,8,4,6,0,0,0,1,0,0,0,5,0,1,1,6,0,0,4,1,0,8,2,9,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
israeli hit squad dressed as doctors kill palestinians in hospital  bbc news_output.json,kciGgyU2qRA,20240130,401,0,5,5,5,2,0,0,2,1,0,0,3,2,1,0,0,0,5,1,0,3,3,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israeli hostage released by hamas speaks to media from hospital - bbc news_output.json,0-ek-OpX5hc,20231024,451,0,1,8,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli hostages released by hamas  bbc news_output.json,27-Gg0iq_ZU,20231124,593,0,5,8,6,1,0,0,3,1,1,2,1,3,0,5,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli military launches major west bank operation  bbc news_output.json,o6GmOwFZT8I,20240828,741,0,3,7,0,1,1,0,0,4,3,0,12,13,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
israeli military prepare as war cabinet considers ground offensive in gaza - bbc news_output.json,xANZveSoVRQ,20231012,505,0,9,5,4,3,1,0,0,2,0,4,0,5,1,0,0,0,1,0,2,1,2,0,3,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
israeli military says hamas has lost control of northern gaza  - bbc news_output.json,uE9Dp-zI8LQ,20231109,2378,0,19,32,14,8,0,0,10,8,2,10,5,15,8,11,1,1,1,2,0,1,1,0,5,0,0,0,0,2,1,0,0,1,3,3,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,0,1,9,0,0,1,0,0,0,0,4,3,0,3,0,0,0,2,5
israeli military says it mistakenly killed three hostages in gaza -  bbc news_output.json,LEFUf_4en2s,20231215,1969,0,5,11,19,0,0,0,2,10,0,4,3,20,0,0,1,1,0,2,1,1,9,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,4
israeli military says it will help evacuate babies from gaza hospital - bbc news_output.json,oADQ1V0EId8,20231112,876,0,4,11,4,1,0,0,0,2,2,2,1,5,0,0,0,1,17,0,1,1,1,0,2,0,1,0,0,0,0,1,0,0,1,1,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
israeli military says it will move displaced civilians in gaza to ‘humanitarian islands’  bbc news_output.json,VTKV9_25ihM,20240314,903,0,5,10,2,0,0,0,13,3,3,0,1,1,4,0,5,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
israeli military says more than 300 hamas targets hit in gaza in last day – bbc news_output.json,VmCpVgqP_xY,20231031,3069,0,23,38,16,4,0,0,7,8,1,8,7,16,8,3,2,3,1,5,5,3,6,1,3,1,0,0,0,0,2,3,1,0,2,1,0,1,0,0,9,11,1,0,0,1,0,4,0,0,0,0,1,2,1,1,1,5,2,2,1,2,6,0,0,0,0,0,0,0,1
"israeli military tells 100,000 people to leave parts of rafah in gaza  bbc news_output.json",-z7ORR9xYKk,20240506,984,0,4,2,1,1,0,0,2,2,0,0,1,2,7,0,7,1,5,3,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0
israeli minister benny gantz resigns from netanyahu's war cabinet and calls for elections  bbc news_output.json,eRJzPcSd0u0,20240609,318,0,2,3,0,5,0,0,0,0,0,2,0,1,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli minister outlines plans for gaza after war  bbc news_output.json,lnBbbwaDz8A,20240105,996,0,12,19,5,3,0,0,2,0,6,0,10,4,2,0,0,0,0,0,4,1,2,0,4,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"israeli missile hits iran, us officials say  bbc news_output.json",MQ42OodljVM,20240419,3526,0,15,1,0,3,41,0,1,7,0,6,0,11,0,0,0,0,0,0,12,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
israeli pm benjamin netanyahu dissolves six-member war cabinet  bbc news_output.json,MnO-xDua4fw,20240617,1617,0,8,7,1,13,0,0,6,5,0,0,2,9,1,3,1,7,0,0,10,3,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,0,0,1,0,0,0,1,2
israeli prime minister says intense rafah fighting 'nearly over'  bbc news_output.json,8_SN5Prg5B4,20240624,794,0,2,9,8,5,0,0,0,2,0,0,0,11,0,9,4,8,0,0,3,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
"israeli prison conditions ‘amount to torture’, human rights organisation says  bbc news_output.json",in2hyD0HP3Y,20240806,529,0,5,3,1,1,0,0,0,2,8,0,4,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
israeli protesters block aid trucks headed to gaza from jordan  bbc news_output.json,KAfHVGyjA7w,20240514,836,0,7,8,6,2,0,0,7,4,2,0,0,1,0,0,4,1,0,0,2,0,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,3,0,6,0,0,0,0,0,0,0,0
israeli protesters block food convoys for starving civilians in gaza  bbc news_output.json,pyGyrz06ljg,20240305,511,0,3,8,2,3,0,0,10,1,0,0,0,1,2,0,2,0,0,2,0,1,1,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
israeli protesters enter army base after soldiers held over gaza detainee abuse  bbc news_output.json,9ApYl6i5154,20240730,945,0,11,3,2,4,0,0,0,8,2,0,3,15,0,0,0,4,1,0,6,7,1,4,1,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4
israeli settlers burn palestinian west bank village in mass attack  bbc news_output.json,SASvtv4q9js,20240817,578,0,3,1,1,0,0,0,0,0,0,0,2,6,0,4,0,1,0,0,1,3,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli special forces rescue four hostages in gaza daytime raid  bbc news_output.json,LynBRk7oGuY,20240608,599,0,5,6,6,0,0,0,0,3,2,0,1,8,0,4,0,2,3,0,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"israeli strike in gaza humanitarian zone kills 19, hamas-run health ministry says  bbc news_output.json",KrR6EHR1pPc,20240910,528,0,1,5,3,0,0,0,0,3,2,1,0,7,2,1,0,0,0,2,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
israeli strike kills five palestinians in west bank  bbc news_output.json,UOl82at6wtY,20240911,473,0,1,3,2,0,0,0,0,6,2,0,7,7,0,0,0,0,2,1,0,3,5,0,0,0,3,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
"israeli strike on gaza school kills at least 30, says hamas-run ministry of health  bbc news_output.json",9fHVCV7MQbc,20240727,821,0,0,6,5,1,0,0,0,1,6,2,2,13,6,0,0,0,3,3,0,8,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"israeli strike on gaza un shelter kills at least 27, local officials say  bbc news_output.json",tOdNzc2Y2zU,20240606,629,0,2,5,7,1,0,0,0,4,0,0,0,7,1,1,2,0,5,1,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4
israeli strike on rafah triggers un emergency meeting  bbc news_output.json,O1o6VPqdI6Y,20240528,651,0,5,4,6,1,0,0,0,5,0,0,0,12,0,1,7,2,0,0,2,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,1,3
israeli strikes kill dozens in rafah as raid rescues two hostages  bbc news_output.json,Pd11_LWponc,20240212,1660,0,10,6,6,0,0,0,1,12,3,1,3,4,2,0,13,9,1,0,1,1,1,0,4,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,1,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1
"israeli strikes on syrian military sites kill dozens, health minister says  bbc news_output.json",zVP1RdZPFwc,20240909,435,0,6,1,1,1,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
israeli tank fire kills five idf soldiers in north gaza  bbc news_output.json,KhfdRCw6NJE,20240516,658,0,1,7,3,3,0,0,0,7,0,2,2,8,0,0,0,5,0,0,9,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
israeli videos of humiliated prisoners in gaza “could breach international law”  bbc news_output.json,yAokbO7huE0,20240209,335,0,3,4,0,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
israeli war cabinet minister benny gantz quits emergency government  bbc news_output.json,JY9LCcdQWek,20240610,741,0,5,3,5,6,0,0,0,1,0,0,0,3,0,5,0,3,0,0,2,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
israelis and palestinians mark six months of war since oct 7  bbc news_output.json,3ecfHVJ4sy8,20240407,2050,0,13,11,4,6,0,0,13,0,2,4,3,4,1,1,1,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,0
"israel’s evacuation order to northern gaza ‘impossible’, says un - bbc news_output.json",m7T76ChiHGQ,20231013,2156,0,24,26,11,2,6,0,0,8,4,2,2,9,3,0,0,0,1,0,1,3,3,5,3,8,3,0,0,1,2,6,0,0,1,1,0,2,1,0,1,2,0,0,1,0,0,0,0,1,1,0,2,2,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,3,5
israel’s pm says date for offensive in gaza's rafah has been set  bbc news_output.json,7RuBOb5Hhuk,20240409,1037,0,7,12,10,8,0,0,5,2,4,4,0,9,3,5,2,2,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1
israel’s top general says iran faces retaliation despite calls for restraint  bbc news_output.json,lHggWT2iLdo,20240415,918,0,17,3,0,5,18,0,0,4,0,3,0,2,0,0,0,1,0,0,1,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jewish settlers step up violent attacks on palestinians in occupied west bank  bbc news_output.json,i43WrOwwgpQ,20231204,926,0,6,7,1,4,0,0,1,1,18,6,13,3,1,0,0,0,0,0,0,1,3,0,2,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
joe biden 'outraged' after seven international aid workers killed in gaza air strike  bbc news_output.json,QdoeuZyrgQo,20240403,952,0,5,9,1,4,0,0,7,1,0,2,0,7,0,1,0,2,0,0,3,4,6,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
joe biden hopes for ceasefire in israel-gaza war by next week  bbc news_output.json,3l0i4BQzz20,20240227,764,0,5,10,6,1,0,0,1,4,2,2,3,6,0,5,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe biden says deal is close to release gaza hostages  bbc news_output.json,544XxX9co_0,20231120,828,0,2,9,3,3,0,0,0,2,2,2,0,3,0,0,1,0,2,5,0,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,2,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
